cfg_id;bow;bigram;lemmatize;remove_stopwords;rating;length;tense;sentiment1;sentiment2;db_comment_column_name;1_fold;2_fold;3_fold;4_fold;5_fold;6_fold;7_fold;8_fold;9_fold;10_fold
bow-lemmatize-rating;True;False;True;False;True;False;False;False;False;lemmatized_comment;0.7478260869565218;0.7734375;0.7741935483870968;0.7222222222222222;0.6754385964912281;0.7606837606837606;0.7209302325581395;0.7142857142857143;0.717741935483871;0.6850393700787402
bow-rating-sentiment1;True;False;False;False;True;False;False;True;False;comment;0.7456140350877193;0.7610619469026548;0.6714285714285714;0.7424242424242424;0.6850393700787402;0.746268656716418;0.75;0.6259541984732825;0.696;0.7560975609756098
bow-rating-tense-sentiment1;True;False;False;False;True;False;True;True;False;comment;0.7165354330708661;0.7076923076923077;0.627906976744186;0.6833333333333333;0.7154471544715447;0.7593984962406015;0.6796875;0.7175572519083969;0.6934306569343066;0.7
bigram-rating-sentiment1;False;True;False;False;True;False;False;True;False;comment;0.8888888888888888;0.8846153846153846;0.9423076923076923;0.9298245614035088;0.9375;0.9672131147540983;0.98;0.825;0.9333333333333333;0.8909090909090909
bigram-lemmatize-remove_stopwords-rating-tense-sentiment2;False;True;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.8472222222222222;0.7764705882352941;0.8152173913043478;0.810126582278481;0.7794117647058824;0.881578947368421;0.8051948051948052;0.8292682926829268;0.8481012658227848;0.782051282051282
bow-bigram-tense-sentiment1;True;True;False;False;False;False;True;True;False;comment;0.8723404255319149;0.8484848484848485;0.7894736842105263;0.8333333333333334;0.7924528301886793;0.7857142857142857;0.8095238095238095;0.8113207547169812;0.8846153846153846;0.89
bow-bigram-lemmatize-rating-tense;True;True;True;False;True;False;True;False;False;lemmatized_comment;0.8431372549019608;0.8709677419354839;0.8469387755102041;0.7666666666666667;0.8351648351648352;0.86;0.8282828282828283;0.8367346938775511;0.8598130841121495;0.8613861386138614
bow-bigram-remove_stopwords-rating-tense-sentiment1;True;True;False;True;True;False;True;True;False;stopwords_removal;0.811965811965812;0.7916666666666666;0.8214285714285714;0.82;0.8269230769230769;0.7909090909090909;0.8;0.8141592920353983;0.811965811965812;0.8053097345132744
bow-lemmatize-remove_stopwords-rating-tense-sentiment1;True;False;True;True;True;False;True;True;False;stopwords_removal_lemmatization;0.7383177570093458;0.7338709677419355;0.7121212121212122;0.7573529411764706;0.7338129496402878;0.8114754098360656;0.7295081967213115;0.7711864406779662;0.7751937984496124;0.7480916030534351
bow-lemmatize-remove_stopwords-rating-tense-sentiment2;True;False;True;True;True;False;True;False;True;stopwords_removal_lemmatization;0.7299270072992701;0.8017241379310345;0.7357142857142858;0.7580645161290323;0.6875;0.7482014388489209;0.7661290322580645;0.7666666666666667;0.803030303030303;0.7936507936507936
